call_thr,put_thr,skip_ceil,min_edge,pooled_PF,pooled_Net,pooled_MaxDD,pooled_TradeCount,pooled_WR,pooled_Sharpe,pooled_Sortino,per_fold_PF,passes_min_trades_filter,rank
0.2,0.15,0.75,0.03,0.925911604882719,-13368.20760071577,36961.05504336799,279,0.33691756272401435,-0.021109245256696052,-0.03276674750588924,"[0.29404289504509645, 1.1166558845883672, 0.5033060607044101, 1.7448133247864555, 0.5533714501901306, 0.0, 1.1456207611224953, 0.42006206411698893]",True,80
0.35,0.15,0.65,0.08,0.9255215360257515,-4415.203307362057,26076.817436313795,77,0.3116883116883117,-0.024240282738813682,-0.03344207445781761,"[0.0, 379.0839867754451, 0.3810142586045411, 0.4397736226133605, 0.0, NaN, 0.630953766255258, 1.4218168502143549]",True,81
0.35,0.2,0.65,0.08,0.9255215360257515,-4415.203307362057,26076.817436313795,77,0.3116883116883117,-0.024240282738813682,-0.03344207445781761,"[0.0, 379.0839867754451, 0.3810142586045411, 0.4397736226133605, 0.0, NaN, 0.630953766255258, 1.4218168502143549]",True,82
0.35,0.15,0.75,0.08,0.9248970003365315,-5452.180697505884,32842.26195235693,94,0.3191489361702128,-0.025119912849906938,-0.033792126662244994,"[0.0, 11.607455861495513, 0.17269962197103303, 0.4001622335675875, 0.0, NaN, 0.70913302582219, 1.1991171625265744]",True,83
0.25,0.2,0.7,0.03,0.924830712481406,-9139.730155577763,31995.598273277094,175,0.2571428571428571,-0.019023141260390963,-0.03624253985335641,"[0.4259641427728685, 1.7551294626892444, 0.4771110099071811, 1.7760307735455467, 0.0, NaN, 0.9792228956215931, 0.546017533010267]",True,84
0.25,0.3,0.7,0.08,0.924367710519393,-8714.754321817814,29413.063004966476,146,0.2671232876712329,-0.01917603781581082,-0.03671719633464279,"[0.01972475146644598, 3.4671326539551917, 0.14165451690471487, 1.8287363763339985, 0.0, NaN, 0.8714991105602202, 1.0347161339616235]",True,85
0.25,0.3,0.75,0.08,0.924367710519393,-8714.754321817814,29413.063004966476,146,0.2671232876712329,-0.01917603781581082,-0.03671719633464279,"[0.01972475146644598, 3.4671326539551917, 0.14165451690471487, 1.8287363763339985, 0.0, NaN, 0.8714991105602202, 1.0347161339616235]",True,86
0.35,0.25,0.7,0.08,0.9236051319206063,-4366.017292720329,26027.63142167207,70,0.32857142857142857,-0.025355896888035315,-0.03447847016633707,"[0.0, 379.0839867754451, 0.12922654781610188, 0.48360465534814295, NaN, NaN, 0.6048450078444138, 1.4218168502143549]",True,87
0.35,0.25,0.75,0.08,0.9236051319206063,-4366.017292720329,26027.63142167207,70,0.32857142857142857,-0.025355896888035315,-0.03447847016633707,"[0.0, 379.0839867754451, 0.12922654781610188, 0.48360465534814295, NaN, NaN, 0.6048450078444138, 1.4218168502143549]",True,88
0.2,0.15,0.7,0.08,0.9218399347450777,-11229.786605189694,38761.885526452315,194,0.30927835051546393,-0.021012650386395233,-0.03665836455927958,"[0.01972475146644598, 2.5060872450135943, 0.3259135997703208, 1.4485660518515966, 0.0, NaN, 0.7962063481377103, 1.0135369008770196]",True,89
0.2,0.2,0.7,0.08,0.9218399347450777,-11229.786605189694,38761.885526452315,194,0.30927835051546393,-0.021012650386395233,-0.03665836455927958,"[0.01972475146644598, 2.5060872450135943, 0.3259135997703208, 1.4485660518515966, 0.0, NaN, 0.7962063481377103, 1.0135369008770196]",True,90
0.25,0.35,0.7,0.08,0.921531477619045,-8991.346064302306,30279.631749245702,141,0.2695035460992908,-0.02015438177411468,-0.0386579469833168,"[0.01972475146644598, 3.4671326539551917, 0.11189732896861176, 1.646783718098111, 0.0, NaN, 0.8737220029728546, 1.2196458774430878]",True,91
0.25,0.35,0.75,0.08,0.921531477619045,-8991.346064302306,30279.631749245702,141,0.2695035460992908,-0.02015438177411468,-0.0386579469833168,"[0.01972475146644598, 3.4671326539551917, 0.11189732896861176, 1.646783718098111, 0.0, NaN, 0.8737220029728546, 1.2196458774430878]",True,92
0.2,0.35,0.65,0.05,0.9191233211423562,-10466.890385792714,32626.15867034799,164,0.2804878048780488,-0.021613392451810855,-0.0393717168988306,"[0.01988881298738624, 1.4907642088501405, 0.4476088838060529, 1.3740070282725199, 0.0, NaN, 0.8571074059084334, 1.2997830792107992]",True,93
