hbucket,direction,atr,adx,timeout,won,pnl,bars
11:00-12:00,CALL,27.815000000000147,34.965989340456545,False,True,55.630000000000294,7.0
11:00-12:00,CALL,26.50500000000029,34.021338469726096,True,,,
11:00-12:00,CALL,24.900000000000365,34.021338469726096,True,,,
11:00-12:00,CALL,22.025000000000365,34.021338469726096,False,True,44.05000000000073,6.0
11:00-12:00,CALL,19.735000000000582,33.20264104842092,True,,,
11:00-12:00,PUT,19.070000000000437,33.20264104842092,True,,,
11:00-12:00,CALL,18.38000000000029,33.20264104842092,True,,,
12:00-13:00,CALL,16.485000000000582,35.706785674943205,True,,,
12:00-13:00,CALL,18.33000000000029,33.80616149414473,True,,,
12:00-13:00,CALL,19.965000000000508,33.80616149414473,True,,,
12:00-13:00,PUT,18.634999999999856,29.23982427453982,False,True,37.26999999999971,5.0
13:00-14:00,CALL,17.30499999999993,26.94381297273307,False,False,-103.82999999999957,7.0
13:00-14:00,CALL,16.059999999999853,26.94381297273307,False,False,-96.35999999999912,6.0
13:00-14:00,CALL,18.165000000000145,25.594194300658337,False,False,-108.99000000000086,5.0
13:00-14:00,CALL,18.68500000000022,25.594194300658337,True,,,
14:00-15:30,PUT,37.25,39.28100603077466,True,,,
14:00-15:30,PUT,36.71499999999978,39.28100603077466,True,,,
14:00-15:30,PUT,33.939999999999785,39.28100603077466,True,,,
14:00-15:30,PUT,32.004999999999924,42.79936341954512,True,,,
14:00-15:30,CALL,26.3,50.712071752836884,False,True,52.6,6.0
14:00-15:30,CALL,25.984999999999854,50.712071752836884,False,True,51.96999999999971,5.0
14:00-15:30,CALL,26.104999999999926,52.57613559673739,False,True,52.20999999999985,4.0
09:15-10:00,PUT,31.0549999999992,54.39035823615168,False,True,62.1099999999984,2.0
09:15-10:00,PUT,31.534999999999126,54.39035823615168,False,True,63.06999999999825,2.0
09:15-10:00,CALL,35.20999999999913,49.09365931254492,True,,,
09:15-10:00,PUT,36.584999999998765,49.09365931254492,True,,,
09:15-10:00,PUT,38.50499999999884,49.09365931254492,True,,,
09:15-10:00,PUT,39.249999999998906,42.910175637065514,True,,,
09:15-10:00,PUT,39.984999999999125,42.910175637065514,True,,,
09:15-10:00,PUT,44.56999999999935,42.910175637065514,True,,,
10:00-11:00,PUT,41.80499999999993,37.820635266946674,False,True,83.60999999999986,6.0
11:00-12:00,CALL,41.08499999999985,37.97899542113146,True,,,
11:00-12:00,PUT,39.20999999999985,37.97899542113146,True,,,
11:00-12:00,PUT,40.15499999999993,37.97899542113146,True,,,
11:00-12:00,PUT,34.129999999999924,40.621910150753436,True,,,
11:00-12:00,PUT,33.870000000000076,40.621910150753436,True,,,
11:00-12:00,PUT,32.259999999999856,40.621910150753436,True,,,
11:00-12:00,CALL,35.65,43.15568116105427,True,,,
11:00-12:00,PUT,36.05000000000037,43.15568116105427,False,True,72.10000000000073,7.0
11:00-12:00,CALL,33.27000000000044,43.15568116105427,True,,,
11:00-12:00,PUT,33.48500000000058,43.11625842175592,False,True,66.97000000000116,1.0
12:00-13:00,PUT,34.87000000000044,43.11625842175592,True,,,
