date,expiry,strike,opt_type,settle,oi,volume,underlying
2026-05-15,2026-06-16,24350,CE,214.7,1040,17,23643.5
2026-05-15,2026-06-16,24450,CE,182.7,1235,22,23643.5
2026-05-15,2026-06-16,24750,CE,157.7,1170,2,23643.5
2026-05-15,2026-06-16,24850,CE,137.7,65,1,23643.5
2026-05-15,2026-06-16,25500,CE,26.95,9165,218,23643.5
2026-05-15,2026-06-30,20150,CE,3656.35,0,0,23643.5
2026-05-15,2026-06-30,20800,CE,3017.05,0,0,23643.5
2026-05-15,2026-06-30,20850,CE,2968.25,0,0,23643.5
2026-05-15,2026-06-30,21500,CE,2344.15,3575,12,23643.5
2026-05-15,2026-06-30,21600,CE,2250.55,65,0,23643.5
2026-05-15,2026-06-30,23450,CE,742.35,12870,21,23643.5
2026-05-15,2026-06-30,25100,CE,108.7,197925,2449,23643.5
2026-05-15,2026-06-30,25400,CE,67.65,126945,3072,23643.5
2026-05-15,2026-06-30,26100,CE,23.3,57330,450,23643.5
2026-05-15,2026-07-28,21950,CE,2097.0,0,0,23643.5
2026-05-15,2026-07-28,22150,CE,1930.5,0,0,23643.5
2026-05-15,2026-07-28,22650,CE,1540.45,65,0,23643.5
2026-05-15,2026-07-28,22900,CE,1361.15,4355,0,23643.5
2026-05-15,2026-07-28,23100,CE,1156.0,2340,14,23643.5
2026-05-15,2026-07-28,23250,CE,1130.6,260,0,23643.5
2026-05-15,2026-07-28,25350,CE,265.45,1625,25,23643.5
2026-05-15,2026-07-28,25700,CE,107.6,9815,32,23643.5
2026-05-15,2026-07-28,26050,CE,143.35,195,0,23643.5
2026-05-15,2026-12-29,22500,CE,2486.25,9425,1,23643.5
2026-05-15,2026-12-29,24000,CE,1493.55,423520,887,23643.5
2026-05-15,2026-12-29,26000,CE,550.15,995910,1838,23643.5
2026-05-15,2026-12-29,28000,CE,144.6,1255505,1563,23643.5
2026-05-15,2026-12-29,31500,CE,55.2,9685,20,23643.5
2026-05-15,2026-12-29,34500,CE,9.35,390,0,23643.5
2026-05-15,2027-06-29,15000,CE,9683.15,0,0,23643.5
2026-05-15,2027-06-29,18000,CE,6934.35,0,0,23643.5
2026-05-15,2027-06-29,28500,CE,758.55,0,0,23643.5
2026-05-15,2027-12-28,22500,CE,4069.35,0,0,23643.5
2026-05-15,2027-12-28,25000,CE,2540.9,17625,2,23643.5
2026-05-15,2027-12-28,33000,CE,464.45,1625,0,23643.5
2026-05-15,2028-06-27,18000,CE,8035.6,0,0,23643.5
2026-05-15,2028-12-26,34500,CE,984.85,0,0,23643.5
2026-05-15,2030-06-25,30000,CE,3587.5,0,0,23643.5
2026-05-15,2030-06-25,33000,CE,2656.65,0,0,23643.5
2026-05-15,2030-06-25,34500,CE,2275.95,0,0,23643.5
2026-05-15,2030-12-31,19500,CE,9452.35,0,0,23643.5
2026-05-15,2026-05-19,21100,PE,1.2,5109585,195753,23643.5
2026-05-15,2026-05-19,21450,PE,1.4,176540,14042,23643.5
2026-05-15,2026-05-19,21750,PE,1.55,251355,26651,23643.5
2026-05-15,2026-05-19,23150,PE,29.75,1474330,693688,23643.5
2026-05-15,2026-05-19,23200,PE,35.25,4826770,1488442,23643.5
2026-05-15,2026-05-19,23250,PE,42.65,1531660,840157,23643.5
2026-05-15,2026-05-19,23500,PE,103.7,7399275,4014882,23643.5
2026-05-15,2026-05-19,25200,PE,1540.35,17875,11,23643.5
2026-05-15,2026-05-26,21600,PE,6.7,208065,9930,23643.5
2026-05-15,2026-05-26,22050,PE,14.05,79300,2869,23643.5
2026-05-15,2026-05-26,22550,PE,37.0,82355,6736,23643.5
2026-05-15,2026-05-26,22700,PE,49.7,665210,36533,23643.5
2026-05-15,2030-12-31,27000,PE,1789.9,0,0,23643.5
2026-05-15,2030-12-31,21000,PE,494.85,650,0,23643.5
2026-05-15,2030-06-25,22500,PE,745.65,0,0,23643.5
2026-05-15,2029-12-24,31500,PE,3948.35,0,0,23643.5
2026-05-15,2029-12-24,25500,PE,1510.65,0,0,23643.5
2026-05-15,2029-12-24,16500,PE,89.2,0,0,23643.5
2026-05-15,2028-06-27,30000,PE,4011.4,0,0,23643.5
2026-05-15,2027-06-29,19500,PE,134.05,0,0,23643.5
2026-05-15,2027-03-30,18000,PE,27.55,0,0,23643.5
2026-05-15,2026-12-29,19500,PE,144.7,36660,72,23643.5
2026-05-15,2026-12-29,16000,PE,46.75,41155,58,23643.5
2026-05-15,2026-09-29,34500,PE,10040.55,0,0,23643.5
2026-05-15,2026-07-28,25350,PE,1646.15,65,0,23643.5
2026-05-15,2026-07-28,23300,PE,498.2,9685,144,23643.5
2026-05-15,2026-07-28,23100,PE,422.25,5460,82,23643.5
2026-05-15,2026-07-28,22800,PE,344.0,21125,61,23643.5
2026-05-15,2026-07-28,22400,PE,259.7,9490,52,23643.5
2026-05-15,2026-07-28,22250,PE,169.9,780,11,23643.5
2026-05-15,2026-07-28,21950,PE,121.4,195,2,23643.5
2026-05-15,2026-07-28,21800,PE,165.45,5395,61,23643.5
2026-05-15,2026-07-28,21350,PE,57.05,0,0,23643.5
2026-05-15,2026-07-28,21150,PE,43.2,0,0,23643.5
2026-05-15,2026-06-30,29000,PE,5156.4,277170,25,23643.5
2026-05-15,2026-06-30,28500,PE,4314.75,10140,1,23643.5
2026-05-15,2026-06-30,26350,PE,2530.45,0,0,23643.5
2026-05-15,2026-06-30,25550,PE,1803.05,585,2,23643.5
2026-05-15,2026-06-30,24050,PE,702.3,8255,12,23643.5
2026-05-15,2026-06-30,23750,PE,573.75,10530,313,23643.5
2026-05-15,2026-06-30,22200,PE,145.5,130520,1369,23643.5
2026-05-15,2026-06-30,21900,PE,110.75,42250,970,23643.5
2026-05-15,2026-06-30,20800,PE,39.35,13520,95,23643.5
2026-05-15,2026-06-30,20250,PE,26.55,2990,4,23643.5
2026-05-15,2026-06-30,19500,PE,17.2,24570,242,23643.5
2026-05-15,2026-05-26,22750,PE,54.9,97110,5111,23643.5
2026-05-15,2026-05-26,23450,PE,208.8,159380,6954,23643.5
2026-05-15,2026-05-26,23600,PE,269.45,1515150,62590,23643.5
2026-05-15,2026-05-26,23950,PE,454.1,72215,1501,23643.5
2026-05-15,2026-05-26,24800,PE,1172.9,347100,223,23643.5
2026-05-15,2026-05-26,25100,PE,1463.8,66755,650,23643.5
2026-05-15,2026-05-26,25150,PE,1468.85,715,1,23643.5
2026-05-15,2026-05-26,25900,PE,2211.1,7540,4,23643.5
2026-05-15,2026-06-02,21300,PE,10.5,17485,214,23643.5
2026-05-15,2026-06-02,21850,PE,23.9,4940,37,23643.5
2026-05-15,2026-06-02,22300,PE,48.1,43940,1117,23643.5
2026-05-15,2026-06-02,23000,PE,146.5,178425,8469,23643.5
2026-05-15,2026-06-02,23150,PE,182.35,13260,239,23643.5
2026-05-15,2026-06-02,23850,PE,459.75,18265,517,23643.5
2026-05-15,2026-06-02,24200,PE,663.65,29055,63,23643.5
2026-05-15,2026-06-02,25700,PE,1989.0,65,4,23643.5
2026-05-15,2026-06-09,21450,PE,27.3,520,4,23643.5
2026-05-15,2026-06-09,21950,PE,18.8,0,0,23643.5
2026-05-15,2026-06-09,23250,PE,228.0,7020,23,23643.5
2026-05-15,2026-06-09,23600,PE,388.05,19955,515,23643.5
2026-05-15,2026-06-09,23700,PE,429.05,13260,342,23643.5
2026-05-15,2026-06-09,24250,PE,738.05,325,0,23643.5
2026-05-15,2026-06-09,25300,PE,1597.2,0,0,23643.5
2026-05-15,2026-06-09,25600,PE,1877.35,0,0,23643.5
2026-05-15,2026-06-09,26000,PE,2262.3,65,0,23643.5
2026-05-15,2026-06-16,22600,PE,158.0,325,4,23643.5
2026-05-15,2026-06-16,23250,PE,266.6,0,0,23643.5
2026-05-15,2026-06-16,25050,PE,1370.7,0,0,23643.5
2026-05-15,2026-06-16,25800,PE,2044.25,0,0,23643.5
2026-05-15,2026-06-02,23900,PE,482.4,46085,824,23643.5
2026-05-15,2026-06-02,23500,PE,296.85,187850,5052,23643.5
2026-05-15,2026-06-02,22100,PE,34.1,14690,253,23643.5
2026-05-15,2026-06-02,21400,PE,12.35,24115,133,23643.5
2026-05-15,2026-05-26,26150,PE,2460.4,520,0,23643.5
2026-05-15,2026-05-26,25350,PE,1665.05,1235,3,23643.5
2026-05-15,2026-05-26,23850,PE,399.15,371150,9313,23643.5
2026-05-15,2026-05-26,23800,PE,369.6,1537055,107493,23643.5
2026-05-15,2026-05-26,23200,PE,133.45,1227915,43556,23643.5
2026-05-15,2026-05-26,23000,PE,90.95,5334615,133440,23643.5
2026-05-15,2026-05-26,22600,PE,40.4,601315,33512,23643.5
2026-05-15,2026-05-26,22500,PE,33.75,4280575,80807,23643.5
2026-05-15,2026-05-26,22450,PE,30.15,85410,5210,23643.5
2026-05-15,2026-05-26,22350,PE,25.0,70525,3380,23643.5
2026-05-15,2026-05-26,21750,PE,8.55,48945,809,23643.5
2026-05-15,2026-05-19,26350,PE,2689.55,0,0,23643.5
2026-05-15,2026-05-19,24850,PE,1191.05,2340,13,23643.5
2026-05-15,2026-05-19,24600,PE,974.1,92235,1027,23643.5
2026-05-15,2026-05-19,24550,PE,918.3,10985,458,23643.5
2026-05-15,2026-05-19,24200,PE,581.35,504335,41780,23643.5
2026-05-15,2026-05-19,23900,PE,324.0,847795,794457,23643.5
2026-05-15,2026-05-19,23850,PE,287.0,406705,1004477,23643.5
2026-05-15,2026-05-19,23700,PE,192.1,4970615,5855959,23643.5
2026-05-15,2026-05-19,23450,PE,87.6,1411800,1269741,23643.5
2026-05-15,2026-05-19,22850,PE,9.95,1202435,435139,23643.5
2026-05-15,2030-12-31,34500,CE,2760.0,0,0,23643.5
2026-05-15,2029-12-24,19500,CE,8465.55,0,0,23643.5
2026-05-15,2026-06-30,21750,PE,44.15,0,0,23643.5
2026-05-15,2026-06-30,23250,PE,379.8,15535,133,23643.5
2026-05-15,2026-06-30,23350,PE,410.95,10660,52,23643.5
2026-05-15,2026-06-30,23600,PE,515.5,139295,1866,23643.5
2026-05-15,2026-06-30,24950,PE,1309.25,650,0,23643.5
2026-05-15,2026-06-30,25600,PE,1846.6,1235,7,23643.5
2026-05-15,2026-06-30,25950,PE,2159.35,0,0,23643.5
2026-05-15,2026-06-30,31500,PE,7604.25,0,0,23643.5
2026-05-15,2026-07-28,21600,PE,144.55,4485,36,23643.5
2026-05-15,2029-06-26,19500,CE,7953.9,0,0,23643.5
2026-05-15,2028-12-26,16500,CE,9745.95,0,0,23643.5
2026-05-15,2028-06-27,31500,CE,1104.4,0,0,23643.5
2026-05-15,2027-12-28,16500,CE,8794.45,0,0,23643.5
2026-05-15,2027-03-30,30000,CE,283.7,0,0,23643.5
2026-05-15,2027-03-30,21000,CE,4043.8,0,0,23643.5
2026-05-15,2027-03-30,16500,CE,8044.0,0,0,23643.5
2026-05-15,2027-03-30,15000,CE,9457.75,0,0,23643.5
2026-05-15,2026-09-29,30000,CE,14.1,188380,393,23643.5
2026-05-15,2026-09-29,18000,CE,6071.35,130,0,23643.5
2026-05-15,2026-07-28,25300,CE,174.55,7280,68,23643.5
2026-05-15,2026-07-28,24900,CE,273.2,11310,133,23643.5
2026-05-15,2026-07-28,24550,CE,494.2,2145,4,23643.5
2026-05-15,2026-07-28,22550,CE,1615.2,130,0,23643.5
2026-05-15,2026-07-28,22050,CE,2013.05,0,0,23643.5
2026-05-15,2026-06-30,26150,CE,20.35,14495,138,23643.5
2026-05-15,2026-06-30,24350,CE,304.0,22880,88,23643.5
2026-05-15,2026-06-30,23250,CE,914.8,2470,24,23643.5
2026-05-15,2026-06-30,23150,CE,979.9,13650,0,23643.5
2026-05-15,2026-06-30,21750,CE,2111.8,1300,0,23643.5
2026-05-15,2026-06-30,21700,CE,2157.8,0,0,23643.5
2026-05-15,2026-06-30,19500,CE,4208.0,34970,6,23643.5
2026-05-15,2026-06-30,15000,CE,8763.65,0,0,23643.5
2026-05-15,2026-06-30,12000,CE,11739.6,50,0,23643.5
2026-05-15,2026-06-16,25750,CE,34.5,0,0,23643.5
2026-05-15,2026-06-16,24600,CE,142.35,1430,31,23643.5
2026-05-15,2026-06-16,24000,CE,348.25,5460,125,23643.5
2026-05-15,2026-06-16,23900,CE,431.35,130,0,23643.5
2026-05-15,2026-06-16,22900,CE,1036.65,0,0,23643.5
2026-05-15,2026-06-16,22750,CE,1152.5,0,0,23643.5
2026-05-15,2026-06-16,22300,CE,1530.05,0,0,23643.5
2026-05-15,2026-06-16,21950,CE,1847.55,0,0,23643.5
2026-05-15,2026-06-09,26100,CE,6.7,6630,81,23643.5
2026-05-15,2026-06-09,25850,CE,14.0,1690,0,23643.5
2026-05-15,2026-06-09,25600,CE,16.0,2145,9,23643.5
2026-05-15,2026-06-09,25400,CE,21.3,1820,26,23643.5
2026-05-15,2026-06-09,25300,CE,25.4,6240,47,23643.5
2026-05-15,2026-06-09,24850,CE,64.9,8060,88,23643.5
2026-05-15,2026-06-09,24550,CE,111.5,8905,83,23643.5
2026-05-15,2026-06-09,24450,CE,141.15,2145,35,23643.5
2026-05-15,2026-06-09,23700,CE,438.85,11505,670,23643.5
2026-05-15,2026-06-09,23050,CE,855.2,0,0,23643.5
2026-05-15,2026-06-09,22850,CE,1006.2,0,0,23643.5
2026-05-15,2026-06-09,22300,CE,1474.9,0,0,23643.5
2026-05-15,2026-06-09,22050,CE,1705.85,0,0,23643.5
2026-05-15,2026-06-02,25750,CE,6.0,3835,20,23643.5
2026-05-15,2026-06-02,25400,CE,9.7,20150,518,23643.5
2026-05-15,2026-06-02,24400,CE,98.8,63505,1571,23643.5
2026-05-15,2026-06-02,23750,CE,331.05,22100,910,23643.5
2026-05-15,2026-06-02,23300,CE,592.4,10920,79,23643.5
2026-05-15,2026-06-02,23200,CE,694.2,5850,74,23643.5
2026-05-15,2026-06-02,22950,CE,861.45,975,0,23643.5
2026-05-15,2026-06-02,22050,CE,1667.95,0,0,23643.5
2026-05-15,2026-06-02,21500,CE,2207.35,0,0,23643.5
2026-05-15,2026-05-26,25800,CE,1.9,923130,17546,23643.5
2026-05-15,2026-05-26,25650,CE,2.65,81835,2058,23643.5
2026-05-15,2026-05-26,25300,CE,4.55,490750,12940,23643.5
2026-05-15,2026-05-26,24900,CE,11.4,682695,40496,23643.5
2026-05-15,2026-05-26,24100,CE,107.3,1738165,36817,23643.5
2026-05-15,2026-05-26,23950,CE,156.4,205010,9480,23643.5
2026-05-15,2026-05-26,23650,CE,289.3,315575,12133,23643.5
2026-05-15,2026-05-26,22750,CE,964.3,2795,7,23643.5
2026-05-15,2026-05-26,22550,CE,1128.1,910,11,23643.5
2026-05-15,2026-05-26,22450,CE,1222.25,585,3,23643.5
2026-05-15,2026-05-26,21550,CE,2131.8,195,0,23643.5
2026-05-15,2026-05-26,21250,CE,2431.1,260,0,23643.5
2026-05-15,2026-05-26,21150,CE,2530.9,260,0,23643.5
2026-05-15,2026-05-26,20950,CE,2730.55,130,0,23643.5
2026-05-15,2026-05-26,20300,CE,3379.4,130,0,23643.5
2026-05-15,2026-05-19,26000,CE,0.55,3344575,75686,23643.5
2026-05-15,2026-05-19,25100,CE,1.25,2842840,170669,23643.5
2026-05-15,2026-05-19,24550,CE,5.05,2194335,432598,23643.5
2026-05-15,2026-05-19,23800,CE,87.6,6181955,5163431,23643.5
2026-05-15,2026-05-19,23600,CE,175.55,2700295,1038876,23643.5
2026-05-15,2026-05-19,22950,CE,695.6,15990,222,23643.5
2026-05-15,2026-05-19,21350,CE,2307.25,0,0,23643.5
2026-05-15,2026-07-28,22000,PE,190.95,533390,3352,23643.5
2026-05-15,2026-07-28,22300,PE,241.9,11700,118,23643.5
2026-05-15,2026-07-28,22750,PE,337.1,3055,8,23643.5
2026-05-15,2026-07-28,23000,PE,403.35,369460,6450,23643.5
2026-05-15,2026-07-28,23750,PE,660.6,3770,31,23643.5
2026-05-15,2026-07-28,23800,PE,687.95,38480,272,23643.5
2026-05-15,2026-07-28,25750,PE,1963.8,65,0,23643.5
2026-05-15,2026-07-28,25800,PE,2004.95,65,0,23643.5
2026-05-15,2026-09-29,24000,PE,837.5,609575,1417,23643.5
2026-05-15,2026-09-29,33000,PE,8577.35,0,0,23643.5
2026-05-15,2026-12-29,22000,PE,410.7,1052205,2463,23643.5
2026-05-15,2026-12-29,22500,PE,497.85,528515,1217,23643.5
2026-05-15,2026-12-29,27000,PE,2525.8,645840,163,23643.5
2026-05-15,2027-06-29,24000,PE,1127.6,0,0,23643.5
2026-05-15,2027-06-29,27000,PE,2645.05,0,0,23643.5
2026-05-15,2027-06-29,33000,PE,7254.1,0,0,23643.5
2026-05-15,2027-12-28,18000,PE,82.7,11550,0,23643.5
2026-05-15,2028-12-26,23000,PE,885.45,440,0,23643.5
2026-05-15,2029-06-26,15000,PE,32.7,0,0,23643.5
2026-05-15,2029-06-26,34500,PE,6022.95,0,0,23643.5
2026-05-15,2029-12-24,30000,PE,3229.35,0,0,23643.5
2026-05-15,2030-12-31,19500,PE,318.85,0,0,23643.5
2026-05-15,2026-06-30,21700,PE,92.9,23530,1073,23643.5
2026-05-15,2026-06-30,20500,PE,31.35,195780,1071,23643.5
2026-05-15,2026-06-16,24700,PE,1087.2,0,0,23643.5
2026-05-15,2026-06-16,23650,PE,459.0,520,10,23643.5
2026-05-15,2026-06-16,23300,PE,323.9,1560,48,23643.5
2026-05-15,2026-06-16,22750,PE,183.2,715,11,23643.5
2026-05-15,2026-06-16,22500,PE,138.65,17875,245,23643.5
2026-05-15,2026-06-09,26050,PE,2311.0,0,0,23643.5
2026-05-15,2026-06-09,24950,PE,1285.1,0,0,23643.5
2026-05-15,2026-06-09,23750,PE,449.95,6500,316,23643.5
2026-05-15,2026-06-09,23400,PE,311.65,13260,201,23643.5
2026-05-15,2026-06-09,22650,PE,126.95,2015,37,23643.5
2026-05-15,2026-06-09,21650,PE,8.65,0,0,23643.5
2026-05-15,2026-06-02,26200,PE,2482.35,0,0,23643.5
2026-05-15,2026-06-02,26150,PE,2432.8,0,0,23643.5
2026-05-15,2026-06-02,25300,PE,1602.3,0,0,23643.5
2026-05-15,2026-06-02,24550,PE,931.0,65,0,23643.5
2026-05-15,2026-06-02,24300,PE,748.35,20605,66,23643.5
2026-05-15,2026-06-30,25500,PE,1781.3,993265,667,23643.5
2026-05-15,2026-06-30,25900,PE,2113.9,845,12,23643.5
2026-05-15,2026-06-30,26200,PE,2389.85,195,0,23643.5
2026-05-15,2026-06-30,26400,PE,2577.65,325,0,23643.5
2026-05-15,2026-06-30,34500,PE,10580.25,130,0,23643.5
2026-05-15,2026-07-28,22050,PE,136.2,130,2,23643.5
2026-05-15,2026-07-28,23050,PE,369.65,1365,2,23643.5
2026-05-15,2026-07-28,23250,PE,482.5,910,8,23643.5
2026-05-15,2026-07-28,23350,PE,475.6,1235,3,23643.5
2026-05-15,2026-07-28,23400,PE,530.05,9685,178,23643.5
2026-05-15,2026-07-28,26000,PE,2172.5,1560,11,23643.5
2026-05-15,2026-12-29,23000,PE,613.0,1609915,3346,23643.5
2026-05-15,2026-12-29,30000,PE,5145.45,211570,42,23643.5
2026-05-15,2027-03-30,31500,PE,6303.9,0,0,23643.5
2026-05-15,2027-12-28,27000,PE,2500.8,27520,11,23643.5
2026-05-15,2027-12-28,33000,PE,6576.9,0,0,23643.5
2026-05-15,2028-06-27,21000,PE,445.7,0,0,23643.5
2026-05-15,2028-12-26,20000,PE,330.65,1165,0,23643.5
2026-05-15,2028-12-26,21000,PE,475.55,6605,0,23643.5
2026-05-15,2028-12-26,25500,PE,1645.9,0,0,23643.5
2026-05-15,2030-06-25,19500,PE,315.05,0,0,23643.5
2026-05-15,2030-06-25,24000,PE,1059.3,0,0,23643.5
2026-05-15,2030-06-25,31500,PE,3675.2,0,0,23643.5
2026-05-15,2026-05-19,22150,CE,1507.8,0,0,23643.5
2026-05-15,2026-05-19,22550,CE,1108.6,0,0,23643.5
2026-05-15,2026-05-19,22850,CE,804.3,4615,80,23643.5
2026-05-15,2026-05-19,22900,CE,742.75,47905,276,23643.5
2026-05-15,2026-05-19,24700,CE,3.3,5186155,714752,23643.5
2026-05-15,2026-05-19,24950,CE,1.7,1173705,114307,23643.5
2026-05-15,2026-05-19,25000,CE,1.65,9813765,643550,23643.5
2026-05-15,2026-05-19,26400,CE,0.5,122330,4965,23643.5
2026-05-15,2026-05-26,20400,CE,3279.6,65,0,23643.5
2026-05-15,2026-05-26,21800,CE,1882.7,455,0,23643.5
2026-05-15,2026-05-26,23200,CE,573.9,188890,1088,23643.5
2026-05-15,2026-05-26,23350,CE,467.9,37700,356,23643.5
2026-05-15,2026-05-26,23750,CE,239.95,239980,27937,23643.5
2026-05-15,2026-05-26,23900,CE,172.95,823550,35085,23643.5
2026-05-15,2026-05-26,24000,CE,138.6,5461820,171430,23643.5
2026-05-15,2026-05-26,24750,CE,17.15,156780,10850,23643.5
2026-05-15,2026-05-26,25450,CE,3.75,114270,3259,23643.5
2026-05-15,2026-05-26,25550,CE,3.1,89050,2584,23643.5
2026-05-15,2026-05-26,27200,CE,0.9,259285,1078,23643.5
2026-05-15,2026-06-02,21100,CE,2604.85,0,0,23643.5
2026-05-15,2026-06-02,23650,CE,382.0,13195,472,23643.5
2026-05-15,2026-06-02,24750,CE,45.5,11245,209,23643.5
2026-05-15,2026-06-02,24900,CE,30.8,32825,583,23643.5
2026-05-15,2026-06-02,25950,CE,3.35,2535,12,23643.5
2026-05-15,2026-06-02,26250,CE,3.25,6760,30,23643.5
2026-05-15,2026-06-09,21150,CE,2580.35,0,0,23643.5
2026-05-15,2026-06-09,23000,CE,886.25,2535,54,23643.5
2026-05-15,2026-06-09,23800,CE,378.35,20345,560,23643.5
2026-05-15,2026-06-09,24950,CE,51.65,6825,29,23643.5
2026-05-15,2026-06-09,25100,CE,38.7,18460,128,23643.5
2026-05-15,2026-06-09,25350,CE,21.85,975,35,23643.5
2026-05-15,2026-06-09,25750,CE,17.3,2340,0,23643.5
2026-05-15,2026-06-16,21650,CE,2130.85,0,0,23643.5
2026-05-15,2026-06-16,21800,CE,1988.2,0,0,23643.5
2026-05-15,2026-06-16,23150,CE,856.7,0,0,23643.5
2026-05-15,2026-06-16,23700,CE,527.3,715,13,23643.5
2026-05-15,2026-06-16,24550,CE,204.25,65,1,23643.5
2026-05-15,2026-06-16,25600,CE,44.35,0,0,23643.5
2026-05-15,2026-06-16,25800,CE,31.65,0,0,23643.5
2026-05-15,2026-06-16,25850,CE,29.0,0,0,23643.5
2026-05-15,2026-06-16,26100,CE,18.55,0,0,23643.5
2026-05-15,2026-06-30,20100,CE,3705.75,0,0,23643.5
2026-05-15,2026-06-30,20300,CE,3508.2,0,0,23643.5
2026-05-15,2026-06-30,21300,CE,2533.65,65,0,23643.5
2026-05-15,2026-06-30,22400,CE,1542.45,1495,0,23643.5
2026-05-15,2026-06-30,22650,CE,1298.1,715,3,23643.5
2026-05-15,2026-06-30,22700,CE,1303.0,9165,0,23643.5
2026-05-15,2026-06-30,23550,CE,735.0,5070,39,23643.5
2026-05-15,2026-06-30,23800,CE,544.75,154440,2700,23643.5
2026-05-15,2026-06-30,23950,CE,468.0,22815,150,23643.5
2026-05-15,2026-06-30,24650,CE,208.6,18005,175,23643.5
2026-05-15,2026-06-30,24950,CE,138.8,19370,264,23643.5
2026-05-15,2026-06-30,25350,CE,73.05,12740,132,23643.5
2026-05-15,2026-06-30,25650,CE,46.7,17095,178,23643.5
2026-05-15,2026-06-30,25900,CE,31.15,57590,660,23643.5
2026-05-15,2026-06-30,26250,CE,40.3,130,0,23643.5
2026-05-15,2026-06-30,26450,CE,30.3,1560,0,23643.5
2026-05-15,2026-06-30,26550,CE,13.5,6825,67,23643.5
2026-05-15,2026-06-30,28000,CE,5.4,1504085,1852,23643.5
2026-05-15,2026-07-28,21100,CE,2854.9,0,0,23643.5
2026-05-15,2026-07-28,21500,CE,2489.45,325,0,23643.5
2026-05-15,2026-07-28,21700,CE,2312.25,0,0,23643.5
2026-05-15,2026-07-28,23500,CE,914.05,67340,515,23643.5
2026-05-15,2026-07-28,23850,CE,793.45,1495,13,23643.5
2026-05-15,2026-09-29,34500,CE,0.4,0,0,23643.5
2026-05-15,2026-12-29,19000,CE,5420.6,8450,20,23643.5
2026-05-15,2026-12-29,19500,CE,4961.6,0,0,23643.5
2026-05-15,2026-12-29,22000,CE,2906.0,110540,251,23643.5
2026-05-15,2027-12-28,30000,CE,511.0,36400,8,23643.5
2026-05-15,2028-06-27,21000,CE,5746.55,0,0,23643.5
2026-05-15,2028-06-27,33000,CE,832.45,0,0,23643.5
2026-05-15,2028-06-27,34500,CE,620.8,0,0,23643.5
2026-05-15,2028-12-26,33000,CE,1250.6,0,0,23643.5
2026-05-15,2029-06-26,15000,CE,11381.9,0,0,23643.5
2026-05-15,2030-06-25,16500,CE,11052.1,0,0,23643.5
2026-05-15,2030-12-31,18000,CE,10441.6,0,0,23643.5
2026-05-15,2030-12-31,24000,CE,6803.35,0,0,23643.5
2026-05-15,2030-12-31,27000,CE,5342.65,0,0,23643.5
2026-05-15,2026-05-19,21400,PE,1.4,2211495,77585,23643.5
2026-05-15,2026-05-19,21550,PE,1.45,132860,21732,23643.5
2026-05-15,2026-05-19,21700,PE,1.4,1687010,86547,23643.5
2026-05-15,2026-05-19,22700,PE,6.05,3659305,615612,23643.5
2026-05-15,2026-05-19,22750,PE,7.0,1673035,412799,23643.5
2026-05-15,2026-05-19,23400,PE,73.95,5201300,2139792,23643.5
2026-05-15,2026-05-19,23800,PE,253.15,2579980,3969717,23643.5
2026-05-15,2026-05-19,24250,PE,628.45,37180,2617,23643.5
2026-05-15,2026-05-19,26200,PE,2539.65,65,0,23643.5
2026-05-15,2026-05-26,20100,PE,2.25,620685,4464,23643.5
2026-05-15,2026-05-26,20250,PE,2.35,6435,147,23643.5
2026-05-15,2026-05-26,20700,PE,3.45,16705,148,23643.5
2026-05-15,2026-05-26,20750,PE,3.15,6825,25,23643.5
2026-05-15,2026-05-26,21300,PE,4.65,46930,3977,23643.5
2026-05-15,2026-05-26,21950,PE,11.9,75205,2432,23643.5
2026-05-15,2026-05-26,22250,PE,20.2,99255,8142,23643.5
2026-05-15,2026-05-26,22300,PE,22.15,921570,28851,23643.5
2026-05-15,2026-05-26,23400,PE,192.2,1321190,43227,23643.5
2026-05-15,2026-05-26,24900,PE,1266.45,117000,160,23643.5
2026-05-15,2026-05-26,24950,PE,1275.65,5395,1,23643.5
2026-05-15,2026-05-26,25500,PE,1851.55,1388010,679,23643.5
2026-05-15,2026-05-26,25700,PE,2068.15,23010,12,23643.5
2026-05-15,2026-05-26,26250,PE,2560.2,260,0,23643.5
2026-05-15,2026-05-26,26500,PE,2853.0,460915,93,23643.5
2026-05-15,2026-06-02,21900,PE,24.8,9815,84,23643.5
2026-05-15,2026-06-02,22550,PE,72.75,5980,239,23643.5
2026-05-15,2026-06-02,22800,PE,107.85,44395,1284,23643.5
2026-05-15,2026-06-02,22850,PE,117.3,7085,97,23643.5
2026-05-15,2026-06-02,23600,PE,336.1,44915,1983,23643.5
2026-05-15,2026-06-02,23800,PE,424.55,75595,3210,23643.5
2026-05-15,2026-06-02,24650,PE,1014.0,65,0,23643.5
2026-05-15,2026-06-02,24950,PE,1276.75,65,0,23643.5
2026-05-15,2026-06-02,25000,PE,1322.2,3770,0,23643.5
2026-05-15,2026-06-02,25150,PE,1460.85,0,0,23643.5
2026-05-15,2026-06-02,26100,PE,2383.25,0,0,23643.5
2026-05-15,2026-06-02,26350,PE,2631.35,0,0,23643.5
2026-05-15,2026-06-09,21800,PE,12.9,0,0,23643.5
2026-05-15,2026-06-09,22400,PE,91.3,6500,111,23643.5
2026-05-15,2026-06-09,24350,PE,808.05,325,2,23643.5
